,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Distance,Venue Category
388,Kosuyolu mah,41.0090866,29.0387191,566f37f6498eded04dc363e0,Sport Universe  Fitnes&Health Clup,41.0069048042308,29.033544966281774,497,Gym
151,Hasanpasa mah,40.9966818,29.0438107,5673097b38fa360640f92654,Holiday Inn Istanbul - Kadıkoy Health Club,40.99292245170959,29.042789753620852,427,Gym
332,Goztepe mah,40.9771558,29.066357,567ff75938fa767f2c87d626,Bisikletin Tepesi,40.97304875034293,29.06918353290343,515,Gym
279,Zuhtupasa mah,40.9859157,29.0387191,56826850498e817238607ae7,Boğaziçi Sportif Faaliyetler,40.9836048399115,29.039926652951802,276,Gymnastics Gym
452,Merdi̇venkoy mah,40.9864251,29.066357,5682c00c498e8cd87d90a767,Portakal Spor,40.9837853169003,29.072058733255243,562,Gym / Fitness Center
639,Suadi̇ye mah,40.963081,29.0838099,5688cbf7498ef6dccc381ba5,Suadiye Basketbol Kulübü Spor Okullari,40.96225688543329,29.089061827438464,450,Gym
271,Zuhtupasa mah,40.9859157,29.0387191,5694f09f498e4e2f5f51b9aa,CSKA Moskova Spor Okulları,40.98377748891225,29.039875509592168,257,Gymnastics Gym
413,Kozyatagi mah,40.9691471,29.095444,56a259f6498efa95fb0d86fc,studio MELLY,40.969625297591534,29.095605927853388,54,Yoga Studio
497,19 mayis mah,40.97462609999999,29.0881728,56a78b41498ee1d0bc6adc93,UTA SPORT CENTER,40.970375,29.087147,481,Gym / Fitness Center
333,Goztepe mah,40.9771558,29.066357,56a7d165498ee3c6ae4df21b,Fitintime,40.981627,29.065762,500,Gym / Fitness Center
276,Zuhtupasa mah,40.9859157,29.0387191,56b325b338fabfcea23f95c8,Arda Tamer Avcı,40.984526363433766,29.03497135031144,350,Boxing Gym
618,Suadi̇ye mah,40.963081,29.0838099,56ba3cc3498eddb51cefae21,Asana Yoga Merkezi,40.95978449956792,29.08186138534633,401,Yoga Studio
274,Zuhtupasa mah,40.9859157,29.0387191,56cc93bb498e3098b1c43f71,Lets Pilates Studio,40.98357391772767,29.040017574437854,282,Gymnastics Gym
458,Merdi̇venkoy mah,40.9864251,29.066357,56e82cb7498eab28bd0d4875,Kaya's spor mekanı,40.988652,29.062996,375,Gym / Fitness Center
500,19 mayis mah,40.97462609999999,29.0881728,5703b2dbcd101db0e08a4364,GGM Akademi,40.97833179659846,29.083085845976928,594,Martial Arts Dojo
573,Rasi̇mpasa mah,40.9960665,29.0270806,572bb075498e40f47b62d441,Fit-Bull Vücut Ve Güç Geliştirme,40.992696481782936,29.03209193212412,563,Gym
318,Fi̇ki̇rtepe mah,40.9943025,29.0503567,573b3422498e1213f17a32ae,Studio10pilates,40.997997,29.052094,436,Gym / Fitness Center
241,Feneryolu mah,40.9819573,29.04890199999999,575072bc498eb4de1bfe45ab,Ez&HHE GYM,40.98393,29.044832,406,Gym / Fitness Center
439,Kozyatagi mah,40.9691471,29.095444,57557d71498ea1e3aa335ef1,Pilates ON,40.97220330620433,29.100125906792496,520,Gym / Fitness Center
226,Feneryolu mah,40.9819573,29.04890199999999,57615d4a498eda5f03b0803e,MeGa Pilates Terapi Merkezi,40.982104,29.051965,257,Pilates Studio
225,Feneryolu mah,40.9819573,29.04890199999999,576296ad498e426546a1200d,MeGa Pilates Merkezi,40.9819863339024,29.05207096035017,266,Pilates Studio
441,Kozyatagi mah,40.9691471,29.095444,57692482498e075e8060ed2a,MOPS,40.96680101726727,29.09770655768006,323,Pilates Studio
601,Sahrayicedi̇t mah,40.9894,29.0798,576ccc02498e5c443669771a,Nidakule Spor Salonu,40.990707435812055,29.0752774874315,406,Gym
520,Osmanaga mah,40.9914317,29.0270806,576e561f498ec3ff8c43855b,BAHARİYE PİLATES,40.98897832850642,29.02989899224113,361,Gym / Fitness Center
114,Caferaga mah,40.9837196,29.0256257,579f73f2498ef514c78f24d4,Banu Kovulmaz Pilates Studio,40.985503,29.026816,222,Pilates Studio
359,Acibadem mah,41.0021363,29.0387191,57ab8e8d498eef0850053ac7,ACBDM SPORT,41.001219,29.044482,494,Gym
195,Fenerbahce mah,40.97428620000001,29.0430833,57b29c8b498e7ff7102f5713,Move For Health,40.979258753311605,29.04138117575909,571,Pilates Studio
330,Goztepe mah,40.9771558,29.066357,57c17579498e960e08df46b5,FİTM PLITES STUDIO,40.9792,29.06433,284,Pilates Studio
238,Feneryolu mah,40.9819573,29.04890199999999,57e6642f498e715ce400ece1,clarity plates,40.984514,29.053813,501,Pilates Studio
427,Kozyatagi mah,40.9691471,29.095444,57ec979f498ec46af1a5b2e4,PilatesOn,40.97222661793923,29.099949840842626,510,Pilates Studio
99,Caferaga mah,40.9837196,29.0256257,57ed49a0498e6b39565d16ba,VAV Spor Merkezi,40.98714,29.027401,408,Gym / Fitness Center
235,Feneryolu mah,40.9819573,29.04890199999999,57ee1415498e233637963ffc,Niche Pilates & Yoga,40.9796692548348,29.04401868581772,482,Yoga Studio
394,Kosuyolu mah,41.0090866,29.0387191,57ffd64e38fa3dc50c58a347,TLG inda Saloon,41.010178,29.042048,304,Gym / Fitness Center
575,Rasi̇mpasa mah,40.9960665,29.0270806,5802690f38fa939a8a1aed4f,CIRCUIT,40.995088,29.026598,116,Yoga Studio
48,Caddebostan mah,40.9679267,29.0619934,5806635fd67c8a3593e774be,City's Pilates,40.968096741816254,29.065793624327355,319,Pilates Studio
105,Caferaga mah,40.9837196,29.0256257,5808757938faa6b2d944313b,VaV spor Merkezi,40.98479095269837,29.027665552459176,208,Gym / Fitness Center
119,Caferaga mah,40.9837196,29.0256257,5810316c38facf4e2dbee6a1,pier yoga,40.987413,29.026143,413,Yoga Studio
278,Zuhtupasa mah,40.9859157,29.0387191,58132ddc38fa3b872bd503fa,Tunç Gym Sporıum,40.987275,29.034425,391,Gym
358,Acibadem mah,41.0021363,29.0387191,581b329bd506b76766820092,Pilates Kadıköy,41.001826181099624,29.031492769718167,608,Pilates Studio
600,Sahrayicedi̇t mah,40.9894,29.0798,581b7c44da40597dbb0ab94c,Plates_Time,40.986615,29.07715,381,Gym / Fitness Center
196,Fenerbahce mah,40.97428620000001,29.0430833,58241cd1936f0208ae9a0f1c,NE sports studio pilates - personal training,40.975123265844786,29.042620689010565,100,Pilates Studio
51,Caddebostan mah,40.9679267,29.0619934,5824751eebaf3e31a77e14d0,Pilatesium,40.965936,29.063148,241,Pilates Studio
54,Caddebostan mah,40.9679267,29.0619934,582f272f0b5656378a2c5111,U.F.C  Prof.kafes Dövüşü,40.9671,29.056871,440,Martial Arts Dojo
449,Merdi̇venkoy mah,40.9864251,29.066357,5830454e7ff1e43c1908edf3,Gym Beam,40.98558449295107,29.07144524186567,437,Gym
56,Caddebostan mah,40.9679267,29.0619934,5832da722c55ec662d14d796,e fit caddebostan,40.96818118642248,29.067138883621816,433,Gym
103,Caferaga mah,40.9837196,29.0256257,58336f63ac136953df0d7bbf,Young Pilates (Moda),40.983974,29.029308,310,Pilates Studio
177,Erenkoy mah,40.9731949,29.0765381,58372e1b8ee5606e0c6fe1ce,Derbentli Athletic Club,40.973493,29.079576,257,Gym
243,Feneryolu mah,40.9819573,29.04890199999999,58397d34de0cbc3f3337eedc,Özlem Ustunkaya Modifiye Pilates,40.978794,29.04631,414,Pilates Studio
480,19 mayis mah,40.97462609999999,29.0881728,584065fcebf02825f10854be,BC CLUB,40.97464539188711,29.09479572950626,556,Gym / Fitness Center
165,Erenkoy mah,40.9731949,29.0765381,5846510a02b60e05cc05a3da,B-fit Erenköy,40.97035174783267,29.080532609303955,461,Gym
60,Caddebostan mah,40.9679267,29.0619934,585e38f69538393f8bef83dd,Wollent Egzersis Stüdyosu,40.969612,29.062449,191,Gym / Fitness Center
393,Kosuyolu mah,41.0090866,29.0387191,586f8f9f4f417a4e33165b10,Mplus+ Training Studio,41.007970318149354,29.034167165337518,402,Pilates Studio
370,Kosuyolu mah,41.0090866,29.0387191,5870fe991d21ba0f14e9fc66,Mplus+ Training Studio,41.00783383007218,29.034067690372467,414,Pilates Studio
442,Merdi̇venkoy mah,40.9864251,29.066357,5879046dcf11d445df0b4177,Online Life Club,40.984834730091215,29.064243508374307,250,Gym / Fitness Center
12,Bostanci mah,40.9583172,29.0968982,587f243324ca6a6649d86a4d,Studio Pilates 18,40.960726,29.090466,603,Gym
121,Caferaga mah,40.9837196,29.0256257,587f460e75e1370bc462868e,SPİRR CLUB,40.9831259322052,29.032831205076665,609,Gym / Fitness Center
281,Zuhtupasa mah,40.9859157,29.0387191,5888f8f9409f56237f58f80b,pembekosk fitness,40.986459,29.041836,268,Gym / Fitness Center
80,Caferaga mah,40.9837196,29.0256257,5894ec0a32b0723568ee6916,JustFit Sport Center,40.98299395139019,29.02733713950316,164,Gym / Fitness Center
118,Caferaga mah,40.9837196,29.0256257,589faad4b6e67d158d62edf7,Berserker Fight & Fitness Club,40.980515,29.027136,378,Gym / Fitness Center
487,19 mayis mah,40.97462609999999,29.0881728,58a1d96937318129d1d41cff,Yonca Batu Studio,40.97287662930064,29.092647309294595,423,Pilates Studio
625,Suadi̇ye mah,40.963081,29.0838099,58b18f3d72714f3fd67fdb3c,Tuncfitness suadiye,40.96102709861722,29.085907516929044,288,Gym / Fitness Center
244,Feneryolu mah,40.9819573,29.04890199999999,58c8f0dfd25ded11bd38b889,studiofit&flex,40.984864,29.051581,394,Gym / Fitness Center
391,Kosuyolu mah,41.0090866,29.0387191,58c904b9b50d524098fbff7e,361° Pilates Studio,41.00780685242762,29.034850004468733,354,Gym / Fitness Center
343,Acibadem mah,41.0021363,29.0387191,58df9a3965e7c7424e9973f3,Pilates Ev,41.000788,29.040006,184,Pilates Studio
146,Hasanpasa mah,40.9966818,29.0438107,58e8b42c109dfe0a749fffa2,Hariom Yoga Merkezi (yeni stüdyo),40.993951634544565,29.040114348932903,434,Yoga Studio
431,Kozyatagi mah,40.9691471,29.095444,59046cb866f3cd3ef421b1b7,Ebru Wellness,40.965135,29.099572,565,Gym / Fitness Center
0,Bostanci mah,40.9583172,29.0968982,5916b7bf3abcaf1ddc837153,Maya Yoga Bostancı,40.958613337498356,29.09858188162736,145,Yoga Studio
468,19 mayis mah,40.97462609999999,29.0881728,593978f34940bc4933291a73,Tunç Gym | Mma Kickboxing,40.974145,29.091114,252,Boxing Gym
628,Suadi̇ye mah,40.963081,29.0838099,597b53a88fb09e05ed043031,Şenay Günay Studio Gym Suadiye,40.961866,29.086108,235,Gym / Fitness Center
478,19 mayis mah,40.97462609999999,29.0881728,597f7651bb8d362cf8d086ac,Stfa Spor Kopmleksi,40.976814,29.091541,373,Outdoor Gym
418,Kozyatagi mah,40.9691471,29.095444,598f69c6da70802cfa41d9cb,Kozyatagi Vitrin Fitness Salonu,40.97252,29.098576,458,Gym
368,Kosuyolu mah,41.0090866,29.0387191,59b8657b207955153b726d21,Sertsarı Private Training Studio,41.01065988991467,29.038070791820214,183,Gym / Fitness Center
417,Kozyatagi mah,40.9691471,29.095444,59bff42589e4903ccaac08b8,Vitrin Sitesi Gym,40.972462,29.098546,451,Gym
638,Suadi̇ye mah,40.963081,29.0838099,59c542afe1f2283ccabf9c7e,Cadde Fitness Form Club,40.96305309974813,29.076684870566098,598,Gym / Fitness Center
102,Caferaga mah,40.9837196,29.0256257,59c7944fc0cacb2977f83680,Sandık Halk Oyunları Derneği,40.98393,29.027113,127,Gym
597,Sahrayicedi̇t mah,40.9894,29.0798,59ccffca8d0a536b6cf01bd2,Kontek Spor Salonu,40.987134,29.078267,283,Gym
39,Caddebostan mah,40.9679267,29.0619934,59d27d791213840f7cbe6550,Gorgeous Pilates Studio,40.96546798432195,29.066747611146763,484,Pilates Studio
630,Suadi̇ye mah,40.963081,29.0838099,59d3810be179103e8e081624,Fit And More - Pt,40.96186733790555,29.08150339411972,236,Pilates Studio
558,Rasi̇mpasa mah,40.9960665,29.0270806,59d385bf8496ca60fc346a7e,Mia Atelier & Studio,40.99412,29.028381,242,Yoga Studio
124,Caferaga mah,40.9837196,29.0256257,59db89022347246fed0df1df,MODACTIVE,40.97897007550941,29.023143706000894,568,Gym
130,Egi̇ti̇m mah,40.9896682,29.0503567,59dcab9e6eda0238d515be56,Şehit Ömer Halisdemir Spor Salonu,40.986044,29.051993,426,Gym / Fitness Center
264,Zuhtupasa mah,40.9859157,29.0387191,59dcfa2e48b04e6182296db5,Moda Bostancı Yürüyüş Parkuru,40.982733,29.033773,546,Outdoor Gym
116,Caferaga mah,40.9837196,29.0256257,59ddfe63ff190214a648464b,Luktupfah Muay Thai,40.98619,29.029034,397,Gym
61,Caddebostan mah,40.9679267,29.0619934,59de513aefa82a4e460115da,Wollent Studio,40.970291,29.062045,263,Boxing Gym
378,Kosuyolu mah,41.0090866,29.0387191,59e1fb06646e38522d33c8ea,Kadıköy Belediyesi Acıbadem Yüzme Havuzu ve Spor Merkezi,41.005681257617404,29.036571319758036,419,Gym Pool
18,Bostanci mah,40.9583172,29.0968982,59e87fb2829b0c7a27a40cb8,WhiteLine Academy,40.959728,29.091864,451,Yoga Studio
84,Caferaga mah,40.9837196,29.0256257,59e8b7e8018cbb269f5b734d,Centro Reformer & Pılates,40.98703978212,29.02838938204643,436,Pilates Studio
633,Suadi̇ye mah,40.963081,29.0838099,5a1031c8cf72a0359c7cce50,Fit Point food&training,40.96013,29.083736,328,Gym / Fitness Center
635,Suadi̇ye mah,40.963081,29.0838099,5a15849da6fe4d46d8fe66dd,“AIKI by Hasan Mert Bozdoğan” Suadiye Dojo,40.959331,29.087633,526,Martial Arts Dojo
611,Suadi̇ye mah,40.963081,29.0838099,5a1d84596e465009cd201214,Unique Pilates,40.96332580763258,29.08455346571975,68,Pilates Studio
379,Kosuyolu mah,41.0090866,29.0387191,5a23bc54a4b51b7ba7e2c397,Acıbadem Yüzme Havuzu & Spor Merkezi,41.00562160238111,29.036423733603076,431,Gym Pool
206,Fenerbahce mah,40.97428620000001,29.0430833,5a281d03840fc22b412a4a49,Fitintime,40.978278,29.041939,454,Gym / Fitness Center
35,Caddebostan mah,40.9679267,29.0619934,5a2a48978ad62e5a7ad0f9e5,Fitslimlife,40.97058202645218,29.061807693783223,295,Gym / Fitness Center
408,Kozyatagi mah,40.9691471,29.095444,5a2aa6b71b0ea550301cee96,Master Of Pilates Studio,40.966893,29.097616,310,Pilates Studio
466,19 mayis mah,40.97462609999999,29.0881728,5a34071dc4df1d0d33c3272c,Fit Fighters Academy,40.9767291898662,29.08495396120614,357,Gym
300,Dumlupinar mah,40.9942188,29.05908429999999,5a394b96b9ac38198b129db3,216 Gym,40.995042,29.058338,111,Gym / Fitness Center
160,Erenkoy mah,40.9731949,29.0765381,5a56023228374e7864f08763,Mode Pilates Stüdyo,40.973145,29.074327,185,Pilates Studio
472,19 mayis mah,40.97462609999999,29.0881728,5a73146826659b6c5858ca74,Pilate'sim,40.973351161443915,29.08280070872508,473,Pilates Studio
451,Merdi̇venkoy mah,40.9864251,29.066357,5a772ef423a2e6307e6a3301,Dilek Adas Yoga House,40.989437,29.066597,335,Yoga Studio
512,Osmanaga mah,40.9914317,29.0270806,5a81d4ca8c812a68b3c073bd,Rp Fight Clup Muay Thai,40.992378,29.02989,258,Outdoor Gym
98,Caferaga mah,40.9837196,29.0256257,5a9be30afd16bb7e21120a92,Studio Sirius,40.987735,29.023861,470,Pilates Studio
15,Bostanci mah,40.9583172,29.0968982,5a9d7aa4947c055969855e4e,Base  Personel Training.Functional Fitness.Pilates,40.954565,29.099153,458,Gym
34,Caddebostan mah,40.9679267,29.0619934,5abcb91197cf5a3a55c4a89c,360FIT BAGDAT CADDESİ,40.969383919322816,29.063590764999386,210,Gym
192,Fenerbahce mah,40.97428620000001,29.0430833,5abf846c270ee73ff32f801a,Fit İn Time Kalamıs,40.978577,29.042133,484,Gym
644,Suadi̇ye mah,40.963081,29.0838099,5ac1f17f2aff3128d3a8fc71,Zoom Pilates,40.960486636344115,29.08044266946916,404,Pilates Studio
47,Caddebostan mah,40.9679267,29.0619934,5aca1d7bc21cb11bf6275b60,Giant Caddebostan,40.966533,29.058172,356,Cycle Studio
619,Suadi̇ye mah,40.963081,29.0838099,5aca3376acb00b7e5361a82c,Stoneiron Gym,40.961924,29.081151,257,Gym
559,Rasi̇mpasa mah,40.9960665,29.0270806,5ae1d0fe1987ec002c1cbdd6,Unicorn Pilates ve XBody Kadıköy,40.994343,29.028537,227,Pilates Studio
354,Acibadem mah,41.0021363,29.0387191,5ae569e173fe25002c0cfa39,Akademibasket Beşiktaş Basketbol Okulu Acıbadem,40.998528,29.03452,534,Gym
463,19 mayis mah,40.97462609999999,29.0881728,5b02fb63b04056002b5dc2c6,MACFit,40.972208235383164,29.08339658912487,483,Gym / Fitness Center
631,Suadi̇ye mah,40.963081,29.0838099,5b081c7769e77b0039631f6e,Body İnnovation Pilates,40.958641,29.084112,494,Pilates Studio
341,Acibadem mah,41.0021363,29.0387191,5b12406e5f68b9002c1f534c,Studio Fit’N’Core Pilates,40.998701969515224,29.036370809228167,430,Gym
256,Zuhtupasa mah,40.9859157,29.0387191,5b156df4b9a5a8002c157540,Kalamış Boks ve Kickboks Akademi,40.985798,29.038395,30,Gym / Fitness Center
17,Bostanci mah,40.9583172,29.0968982,5b20049c35d3fc002c0e5660,GASportsStudio,40.957194,29.093102,342,Gym
474,19 mayis mah,40.97462609999999,29.0881728,5b2ffa8aefa82a002c1c875f,Spor ve Park Alanı,40.972318,29.091102,355,Track
613,Suadi̇ye mah,40.963081,29.0838099,5b48b31d9deb7d002cc928bc,Studionilgünyılmaz Suadiye,40.962717,29.085528,150,Pilates Studio
620,Suadi̇ye mah,40.963081,29.0838099,5b5713cc9fca56002c103d44,Meterdem Studio,40.96082,29.0801,400,Pilates Studio
280,Zuhtupasa mah,40.9859157,29.0387191,5b59da218ad62e002c99bab8,Herbalife Kalamış,40.98352,29.041481,353,Weight Loss Center
561,Rasi̇mpasa mah,40.9960665,29.0270806,5b88532f66f3cd002cedc593,Usa Team Fitness Yeldeğirmeni,40.99380293276098,29.030107927296505,358,Gym / Fitness Center
33,Caddebostan mah,40.9679267,29.0619934,5b8cf51d66fc650039fbb0b1,MACFit CKM,40.96733109494622,29.06474037439145,240,Gym / Fitness Center
295,Dumlupinar mah,40.9942188,29.05908429999999,5b8e2785a5a315002cd5d3f3,Yenitepe Fitness Center,40.995853,29.058523,187,Gym / Fitness Center
386,Kosuyolu mah,41.0090866,29.0387191,5b94145433e118002c97a9e2,Erdinç Eroğlu Personal Trainer,41.010258,29.035238,320,Gym / Fitness Center
373,Kosuyolu mah,41.0090866,29.0387191,5b997690f427de002c963828,Fithfightclup_Fa,41.007859,29.037181,188,Gym
96,Caferaga mah,40.9837196,29.0256257,5ba3d9c53731ee002c7680ce,Dap Pilates Studio,40.986416,29.027944,357,Pilates Studio
416,Kozyatagi mah,40.9691471,29.095444,5ba4c356fdb9a7002c6dbad2,Zen Studio Fitness & Pilates,40.9662370101209,29.090632990716504,518,Pilates Studio
4,Bostanci mah,40.9583172,29.0968982,5ba8db94a4ba7c002cbedd6a,Nfeel Pilates,40.961354,29.098338,359,Pilates Studio
293,Dumlupinar mah,40.9942188,29.05908429999999,5bc5b109d1a402002c874e07,Fit216 Sports Club & Spa,40.99397661114066,29.05973016000407,60,Gym / Fitness Center
176,Erenkoy mah,40.9731949,29.0765381,5bc7130e182223002593690e,Pilatesstudio,40.974386,29.081289,420,Pilates Studio
294,Dumlupinar mah,40.9942188,29.05908429999999,5bcf340cf0b490002c5bcd3c,Fit 216 Sports Club & Spa,40.996025,29.055338,373,Gym / Fitness Center
392,Kosuyolu mah,41.0090866,29.0387191,5be309d8da7080002cb9a678,Anatomi Atolyesi,41.010345,29.035372,314,Pilates Studio
22,Bostanci mah,40.9583172,29.0968982,5bf6df5d27cbd10026ba7850,SeaSportsStudio,40.957278,29.093172,333,Pilates Studio
424,Kozyatagi mah,40.9691471,29.095444,5bfa91c0f8cbd4002ced9d3b,Marmara Basketbol,40.973637,29.09694,515,Gym
634,Suadi̇ye mah,40.963081,29.0838099,5bfc1c811ffed7002c279dc4,Bambu Pilates,40.962785,29.089966,518,Pilates Studio
476,19 mayis mah,40.97462609999999,29.0881728,5bfd8172a35dce002cad200c,Mac Fit,40.971203,29.083931,521,Gym / Fitness Center
58,Caddebostan mah,40.9679267,29.0619934,5c1d052597cf5a003928ba86,MEDİCAL BODY DESİGN PİLATES STUDİO,40.967291,29.067333,454,Pilates Studio
632,Suadi̇ye mah,40.963081,29.0838099,5c378ac1826444002cddf1a8,Key Works Club,40.965919,29.085573,348,Yoga Studio
517,Osmanaga mah,40.9914317,29.0270806,5c5487c9971317002dffb7a9,Fit Motiv,40.987888,29.02797,401,Pilates Studio
55,Caddebostan mah,40.9679267,29.0619934,5c55acac9d7468002c8ead47,Bubble Over Pilates Studio,40.96485,29.065884,473,Pilates Studio
92,Caferaga mah,40.9837196,29.0256257,5c6c2722ecb3ed0025f273db,Nuve Yoga,40.985614131812014,29.029726535081863,404,Yoga Studio
626,Suadi̇ye mah,40.963081,29.0838099,5c6eb4c73fffb40025941271,Elço&yıldo,40.960883,29.083724,244,Pilates Studio
374,Kosuyolu mah,41.0090866,29.0387191,5c80da1f8194fc002c4d4588,Piada Pilates,41.007311,29.037861,210,Pilates Studio
503,Osmanaga mah,40.9914317,29.0270806,5c89e33ac824ae00389c2f09,Hornets Gym,40.992702,29.032137,447,Gym / Fitness Center
262,Zuhtupasa mah,40.9859157,29.0387191,5c8b5f9c1ffe970039b48e78,Pilatesytem Eğitim Stüdyosu- Kadıköy,40.987995,29.033545,492,Pilates Studio
506,Osmanaga mah,40.9914317,29.0270806,5c91240464c8e1002cef1888,Fit Bull Gym,40.992531613638,29.0296563875586,248,Gym / Fitness Center
14,Bostanci mah,40.9583172,29.0968982,5c95ee7fa3061900394b0ac2,Kulus Yoga,40.959827,29.092767,385,Yoga Studio
428,Kozyatagi mah,40.9691471,29.095444,5caef22fc66666002c334653,Yoga Academy,40.972251,29.100388,540,Yoga Studio
481,19 mayis mah,40.97462609999999,29.0881728,5cb4bdfac36588002cf9fb0d,Neco Personal Training,40.9788,29.088324,464,Gym / Fitness Center
85,Caferaga mah,40.9837196,29.0256257,5cb8b2096f0aa200390da0b3,Derin Yoga House,40.984387,29.031124,467,Yoga Studio
345,Acibadem mah,41.0021363,29.0387191,5d22e7f3ca49b300232043a5,Uma Pilates,41.003136,29.042586,343,Pilates Studio
616,Suadi̇ye mah,40.963081,29.0838099,5d2ade32605f260023df1e96,Beta Athletic Performance Center,40.964494,29.08755,351,Gym
353,Acibadem mah,41.0021363,29.0387191,5d4807f0816c15000896c26a,Oxygen Exclusive,40.997999,29.037001,482,Gym
348,Acibadem mah,41.0021363,29.0387191,5d55549495d1a80008a23e63,O2 Exclusive Training,40.997923,29.036951,491,Gym
201,Fenerbahce mah,40.97428620000001,29.0430833,5d6d699484bfe800070b08f7,Powerbox,40.974297,29.046611,296,Gym
233,Feneryolu mah,40.9819573,29.04890199999999,5d8129280e55f30008744193,Arzu Çulha Merkezi,40.979095,29.045392,434,Yoga Studio
59,Caddebostan mah,40.9679267,29.0619934,5d99f0ece892080008c37c75,Tune your Body & Mind,40.97064,29.061827,302,Pilates Studio
384,Kosuyolu mah,41.0090866,29.0387191,5da17f6b09892f0008ecaeb7,Glz Pilates,41.007283,29.033791,460,Pilates Studio
127,Egi̇ti̇m mah,40.9896682,29.0503567,5db90d2a2130bb0008280923,Fabrica İstanbul Plus,40.991982,29.046425,418,Gym / Fitness Center
593,Sahrayicedi̇t mah,40.9894,29.0798,5dcc33c1451131000855943f,Canca Fight Academy,40.987553,29.073751,548,Gym
324,Goztepe mah,40.9771558,29.066357,5ddbf1a98afd970007d1d2e4,MACFit,40.97919,29.067327,240,Gym / Fitness Center
552,Rasi̇mpasa mah,40.9960665,29.0270806,5de7e3b504a2360008a72f25,Yeldeğirmeni Pilates,40.995526,29.028147,107,Pilates Studio
200,Fenerbahce mah,40.97428620000001,29.0430833,5def27c4e204430008cd55ed,IMPERIAL KALAMIŞ,40.97922,29.041606,563,Weight Loss Center
194,Fenerbahce mah,40.97428620000001,29.0430833,5e317cd08418a90008840129,Energict Fitness&Pilates,40.974732,29.041372,152,Gym
406,Kozyatagi mah,40.9691471,29.095444,5e3ecc216c8abc0008ae2693,MacFit Woman Kozzy,40.969493,29.091652,321,Gym / Fitness Center
42,Caddebostan mah,40.9679267,29.0619934,5e42c5637fd0510008c8723b,Studio Stay In Sport,40.966335,29.059089,301,Gym / Fitness Center
617,Suadi̇ye mah,40.963081,29.0838099,5ef4d2981d8513000888e742,Martello Personal Training,40.962601,29.081883,170,Gym / Fitness Center
